obs.ID,PLOT_CODE,SITEABBR,PLOT_ID,YEAR,BASE_REP,TARGET_HAB,light.mean,moist.mean,ph.mean,fert.mean,comp.mean,stress.mean,rud.mean,light.mean.wt,moist.mean.wt,ph.mean.wt,fert.mean.wt,comp.mean.wt,stress.mean.wt,rud.mean.wt
YAR14_2010,YAR_14,YAR,14,2010,base,Heathland,6,6.933333333,8.333333333,3.266666667,3.933333333,5.266666667,2.2,6.3,7.273333333,8.966666667,3.04,5.173333333,5.306666667,2.013333333
YAR15_2010,YAR_15,YAR,15,2010,base,Heathland,6.714285714,7.571428571,8.857142857,3.285714286,4,6.047619048,1.952380952,6.710638298,7.672340426,9.153191489,2.944680851,4.604255319,5.565957447,2.204255319
YAR16_2010,YAR_16,YAR,16,2010,base,Heathland,7.125,7.8125,9,2.625,3.1875,5.9375,1.125,7.085714286,8.05,9.514285714,2.592857143,4.35,6.014285714,1.028571429
YAR17_2010,YAR_17,YAR,17,2010,base,Heathland,7.2,8.2,9.6,2.4,5.2,8.2,1,7.180851064,8.180851064,9.765957447,2.531914894,5.595744681,7.936170213,1
YAR18_2010,YAR_18,YAR,18,2010,base,Heathland,6,7,8.5,4.5,8.5,4,1,6,7,8.305555556,3.916666667,9.083333333,2.833333333,1
YAR19_2010,YAR_19,YAR,19,2010,base,Heathland,5.5,6.25,7.25,3,4.25,3.75,0.875,6.444444444,7.266666667,8.022222222,2.866666667,5.955555556,4.577777778,0.888888889
YAR2_2010,YAR_2,YAR,2,2010,base,Heathland,7,8,9.428571429,2.571428571,5.571428571,7.142857143,1.285714286,6.782178218,7.782178218,9.247524752,2.742574257,6.782178218,6.128712871,1.079207921
YAR20_2010,YAR_20,YAR,20,2010,base,Heathland,6.857142857,7.857142857,9.142857143,2.571428571,5,5.857142857,1.142857143,6.969387755,7.969387755,9.265306122,2.581632653,5.428571429,7.142857143,1.020408163
YAR21_2010,YAR_21,YAR,21,2010,base,Lowland fen,6.681818182,7.454545455,8.136363636,2.590909091,2.909090909,5.227272727,1.409090909,7.071823204,7.806629834,8.878453039,2.497237569,3.259668508,6.154696133,1.497237569
YAR22_2010,YAR_22,YAR,22,2010,base,Heathland,6.6,7.6,9.6,3.2,5.6,4.8,0.8,6.59375,7.59375,9.390625,2.90625,7.6875,4.796875,0.984375
YAR23_2010,YAR_23,YAR,23,2010,base,Broadleaved woodland,4.933333333,6.066666667,7.166666667,3.366666667,2.566666667,3,1.133333333,5.347826087,6.382608696,7.747826087,3.4,3.817391304,3.582608696,1.12173913
YAR24_2010,YAR_24,YAR,24,2010,base,Heathland,6.333333333,7.111111111,8.888888889,3.777777778,5.777777778,5.777777778,0.888888889,6.457142857,7.342857143,9.214285714,3.314285714,7.571428571,4.485714286,0.942857143
YAR25_2010,YAR_25,YAR,25,2010,base,Broadleaved woodland,5.588235294,6.470588235,7.764705882,3.352941176,4.117647059,3.882352941,0.588235294,5.521472393,6.521472393,8.153374233,3.748466258,4.595092025,4.54601227,0.656441718
YAR26_2010,YAR_26,YAR,26,2010,base,Broadleaved woodland,5.2,6.2,8.4,5,7,7,1,5.391304348,6.391304348,8.608695652,3.782608696,7,7,1
YAR27_2010,YAR_27,YAR,27,2010,base,Broadleaved woodland,5.555555556,6.666666667,7.555555556,3.444444444,3.555555556,4.111111111,0.555555556,5.588235294,6.647058824,8.294117647,3.215686275,5.235294118,5.431372549,0.764705882
YAR28_2010,YAR_28,YAR,28,2010,base,Broadleaved woodland,4.333333333,5.166666667,7,3.666666667,6.333333333,4.833333333,0.833333333,5.045454545,5.977272727,8.045454545,3.340909091,6.590909091,6.386363636,0.931818182
YAR29_2010,YAR_29,YAR,29,2010,base,Broadleaved woodland,4.142857143,5,6.285714286,3,2.785714286,3.142857143,0.428571429,4.457831325,5.228915663,7.096385542,3.530120482,4.34939759,4.409638554,0.626506024
YAR3_2010,YAR_3,YAR,3,2010,base,Heathland,6.75,7.75,8.5,2.5,6.25,6.5,1,6.91025641,7.91025641,8.58974359,2.41025641,5.5,7.641025641,1
YAR30_2010,YAR_30,YAR,30,2010,base,Broadleaved woodland,3.875,4.75,5.75,2.9375,3.25,2.6875,0.4375,3.9,4.678571429,6.05,3.164285714,3.457142857,3.135714286,0.478571429
YAR31_2010,YAR_31,YAR,31,2010,base,Broadleaved woodland,4.692307692,5.769230769,7.153846154,3.461538462,4,3.307692308,0.538461538,5.053097345,6.159292035,7.513274336,3.761061947,4.115044248,4.03539823,0.584070796
YAR32_2010,YAR_32,YAR,32,2010,base,Broadleaved woodland,4.916666667,5.75,7,3.333333333,3.333333333,4.125,0.958333333,5.376923077,6.284615385,7.769230769,3.861538462,4.592307692,5.092307692,0.846153846
YAR33_2010,YAR_33,YAR,33,2010,base,Broadleaved woodland,4.5,5.416666667,6.916666667,3.5,2.625,2.791666667,0.708333333,4.596273292,5.708074534,7.285714286,4.086956522,3.565217391,3.826086957,0.98136646
YAR34_2010,YAR_34,YAR,34,2010,base,Broadleaved woodland,5.473684211,6.526315789,7.842105263,3.631578947,3.947368421,3.736842105,0.684210526,5.397260274,6.595890411,8.205479452,3.863013699,4.356164384,4.650684932,0.671232877
YAR35_2010,YAR_35,YAR,35,2010,base,Heathland,6.777777778,7.444444444,9,2.777777778,4,4.666666667,0.666666667,6.58974359,7.41025641,8.807692308,2.653846154,5.897435897,4.564102564,0.820512821
YAR36_2010,YAR_36,YAR,36,2010,base,Heathland,6.5,7.166666667,9,3.333333333,4.666666667,4,0.666666667,6.565217391,7.47826087,9.289855072,3.057971014,7.449275362,4.405797101,0.927536232
YAR37_2010,YAR_37,YAR,37,2010,base,Broadleaved woodland,4.8,5.6,7.4,4,5.2,4.3,0.7,5.075757576,5.833333333,8.166666667,4.5,6.121212121,5.575757576,0.848484848
YAR38_2010,YAR_38,YAR,38,2010,base,Broadleaved woodland,4.444444444,5.5,7.111111111,3.888888889,3.222222222,3.388888889,0.722222222,4.846774194,5.548387097,7.75,4.467741935,4.233870968,4.322580645,0.830645161
YAR39_2010,YAR_39,YAR,39,2010,base,Broadleaved woodland,5,6.5,7.5,3.5,3.5,3.5,0.5,4.928571429,6.142857143,7.071428571,3.785714286,2,2,0.285714286
YAR4_2010,YAR_4,YAR,4,2010,base,Heathland,7,8,9.285714286,2.428571429,5.142857143,6,0.857142857,7.058394161,8.058394161,9.328467153,2.364963504,4.452554745,6.452554745,0.817518248
YAR40_2010,YAR_40,YAR,40,2010,base,Broadleaved woodland,5.92,6.68,7.96,3.04,3.52,4.68,1.44,6.438053097,7.190265487,8.703539823,3.199115044,4.292035398,5.154867257,1.278761062
YAR41_2010,YAR_41,YAR,41,2010,base,Broadleaved woodland,4.235294118,5.235294118,5.764705882,2.411764706,2.705882353,2.764705882,0.411764706,4.318681319,5.274725275,6.56043956,3.813186813,3.164835165,3.615384615,0.494505495
YAR42_2010,YAR_42,YAR,42,2010,base,Broadleaved woodland,4.791666667,6.083333333,7.375,4.083333333,2.791666667,2.833333333,2.291666667,5.195833333,6.441666667,8.1125,4.408333333,3.175,3.9625,3.125
YAR43_2010,YAR_43,YAR,43,2010,base,Broadleaved woodland,4.62962963,5.851851852,7.111111111,3.962962963,3.148148148,3.222222222,1.703703704,4.586956522,6.004347826,7.686956522,4.443478261,3.543478261,3.847826087,2.404347826
YAR44_2010,YAR_44,YAR,44,2010,base,Broadleaved woodland,6.25,7,8.25,3,4.75,3.5,2,6.171428571,7.114285714,8.4,3,8.457142857,2.257142857,1.228571429
YAR45_2010,YAR_45,YAR,45,2010,base,Broadleaved woodland,5.692307692,6.769230769,8,3.846153846,4.153846154,3.769230769,1,5.818181818,7.068181818,7.856060606,3.931818182,3.46969697,3.325757576,1.325757576
YAR5_2010,YAR_5,YAR,5,2010,base,Heathland,6.6,7.6,9.2,2.6,7,6.2,1,6.629032258,7.629032258,9.451612903,2.967741935,8.016129032,4.903225806,1
YAR6_2010,YAR_6,YAR,6,2010,base,Heathland,6.1,7,8.1,2.7,4.3,5.8,1,6.570093458,7.551401869,8.934579439,2.91588785,5.271028037,4.317757009,0.869158879
YAR7_2010,YAR_7,YAR,7,2010,base,Lowland fen,7.347826087,8.434782609,9.260869565,3.043478261,2.391304348,5.913043478,2.260869565,7.67721519,8.737341772,9.683544304,3.047468354,2.525316456,6.924050633,3.094936709
YAR8_2010,YAR_8,YAR,8,2010,base,Lowland fen,7.352941176,8.411764706,8.705882353,2.764705882,3,6.705882353,1.941176471,7.584795322,8.730994152,10.01169591,2.859649123,3.029239766,6.660818713,2.397660819
YAR9_2010,YAR_9,YAR,9,2010,base,Heathland,6.333333333,7.333333333,9.222222222,4.111111111,4.333333333,5.555555556,2.666666667,6.361702128,7.361702128,9.092198582,4.092198582,5.127659574,5.936170213,2.744680851
BBR1_2015,BBR_1,BBR,1,2015,rep,,6.888888889,7.814814815,8,5.962962963,4.111111111,4.814814815,3.814814815,7.495468278,8.489425982,8.628398792,6.365558912,4.03021148,5.160120846,4.274924471
BBR10_2015,BBR_10,BBR,10,2015,rep,,6.723404255,7.489361702,7.723404255,5.404255319,3.340425532,4.70212766,4.106382979,7.084705882,7.757647059,7.981176471,5.647058824,3.397647059,5.072941176,3.390588235
BBR11_2015,BBR_11,BBR,11,2015,rep,,6.967741935,7.709677419,8.483870968,5.709677419,3.612903226,4.387096774,3.516129032,6.875,7.676630435,8.698369565,5.565217391,3.559782609,4.350543478,3.391304348
BBR12_2015,BBR_12,BBR,12,2015,rep,,6.772727273,7.727272727,7.909090909,6.136363636,4.954545455,3.954545455,3.909090909,6.975510204,7.971428571,8.146938776,6.367346939,5.820408163,4.563265306,3.72244898
BBR13_2015,BBR_13,BBR,13,2015,rep,,7.25,8.25,9.535714286,6.071428571,4.714285714,4,4,7.246527778,8.246527778,9.854166667,5.746527778,4.725694444,4.142361111,3.586805556
BBR14_2015,BBR_14,BBR,14,2015,rep,,6.888888889,7.833333333,7.277777778,5.944444444,5,3.944444444,3.777777778,7.2,8.174358974,7.276923077,5.661538462,4.938461538,4.635897436,2.543589744
BBR15_2015,BBR_15,BBR,15,2015,rep,,7.277777778,8.277777778,9.277777778,6.166666667,4.333333333,4.555555556,3.722222222,7.344262295,8.344262295,9.844262295,5.770491803,4.348360656,4.635245902,3.43442623
BBR16_2015,BBR_16,BBR,16,2015,rep,,7.03030303,7.939393939,7.848484848,6.151515152,4.454545455,4.393939394,4.151515152,7.389891697,8.353790614,8.187725632,6.407942238,4.523465704,4.523465704,3.494584838
BBR17_2015,BBR_17,BBR,17,2015,rep,,7.192307692,7.730769231,8.269230769,6,3.5,4.153846154,3.346153846,7.163879599,7.97993311,8.361204013,6.190635452,4.060200669,4.558528428,3.050167224
BBR18_2015,BBR_18,BBR,18,2015,rep,,6.571428571,7.178571429,7.392857143,5.428571429,3.857142857,3.25,3.642857143,7.074688797,7.929460581,7.560165975,5.933609959,4.468879668,4.136929461,3.813278008
BBR19_2015,BBR_19,BBR,19,2015,rep,,7.357142857,8.035714286,7.5,5.821428571,2.392857143,4.821428571,4.535714286,7.378091873,7.93639576,7.614840989,5.706713781,2.77385159,5.378091873,4.123674912
BBR2_2015,BBR_2,BBR,2,2015,rep,,7.428571429,8.464285714,8.678571429,6.214285714,3.357142857,4.178571429,4.714285714,7.538317757,8.545794393,8.917757009,6.142056075,3.321495327,5.128971963,4.185046729
BBR20_2015,BBR_20,BBR,20,2015,rep,,6.428571429,7.321428571,7,5.428571429,4.178571429,4.892857143,3.107142857,7.074204947,8.056537102,7.996466431,5.784452297,4.508833922,6.077738516,2.911660777
BBR21_2015,BBR_21,BBR,21,2015,rep,,7.130434783,8.130434783,7.913043478,6.217391304,4.565217391,4.869565217,4.260869565,7.243727599,8.243727599,8.136200717,6.039426523,4.906810036,5.637992832,3.713261649
BBR22_2015,BBR_22,BBR,22,2015,rep,,7.428571429,8.114285714,7.371428571,5.771428571,2.857142857,4.114285714,4.8,7.561247216,8.19376392,7.741648107,5.681514477,3.178173719,4.458797327,4.95545657
BBR23_2015,BBR_23,BBR,23,2015,rep,,6.833333333,7.708333333,8.458333333,5.916666667,5.166666667,4.041666667,4,6.846938776,7.789115646,8.707482993,6.034013605,5.816326531,4.102040816,3.724489796
BBR24_2015,BBR_24,BBR,24,2015,rep,,6.92,7.88,8.84,5.92,4.84,4.6,3.76,7.044776119,8.03358209,9.190298507,6.123134328,5.46641791,4.119402985,3.828358209
BBR25_2015,BBR_25,BBR,25,2015,rep,,6.741935484,7.290322581,6.451612903,5.225806452,1.64516129,3.35483871,3.580645161,6.982587065,7.497512438,6.915422886,5.355721393,1.982587065,4.34079602,3.651741294
BBR26_2015,BBR_26,BBR,26,2015,rep,,7.461538462,8.461538462,7.692307692,6.076923077,4.230769231,5.615384615,4.461538462,7.597633136,8.597633136,7.911242604,5.899408284,5.26035503,5.485207101,3.73964497
BBR27_2015,BBR_27,BBR,27,2015,rep,,7.48,8.48,9.56,6.16,3.36,3.4,4.68,7.513353116,8.513353116,10,6.192878338,4.041543027,2.786350148,4.735905045
BBR28_2015,BBR_28,BBR,28,2015,rep,,6.3,6.733333333,6.6,4.666666667,2.6,3.566666667,3.266666667,6.855855856,7.684684685,6.644144144,5.166666667,3.45045045,4.040540541,3.355855856
BBR29_2015,BBR_29,BBR,29,2015,rep,,7.391304348,8.391304348,8.739130435,6.217391304,5.043478261,4.869565217,3.782608696,7.314176245,8.314176245,8.620689655,6.233716475,5.210727969,5.0651341,3.977011494
BBR3_2015,BBR_3,BBR,3,2015,rep,,6.970588235,7.588235294,6.823529412,5.558823529,2.794117647,3.941176471,4.235294118,6.949479941,7.485884101,7.069836553,5.482912333,3.597325409,4.111441308,3.980683507
BBR30_2015,BBR_30,BBR,30,2015,rep,,7.4,7.96,7.16,5.56,2.48,4.08,4.24,7.376760563,7.728873239,6.992957746,5.295774648,2.707746479,3.799295775,3.894366197
BBR31_2015,BBR_31,BBR,31,2015,rep,,6.736842105,7.684210526,7.421052632,5.894736842,4.368421053,4.578947368,4,7.262376238,8.257425743,7.871287129,6.123762376,4.787128713,4.554455446,3.742574257
BBR32_2015,BBR_32,BBR,32,2015,rep,,6.764705882,7.705882353,7.823529412,5.941176471,4.117647059,5.470588235,4.058823529,7.234285714,8.211428571,8.405714286,5.982857143,5.44,5.28,3.457142857
BBR33_2015,BBR_33,BBR,33,2015,rep,,6.777777778,7.722222222,8.111111111,5.888888889,4.777777778,4.555555556,4.222222222,7.288372093,8.274418605,8.404651163,6.195348837,5.488372093,5.162790698,3.404651163
BBR34_2015,BBR_34,BBR,34,2015,rep,,6.172413793,7,6.034482759,5.068965517,2.931034483,4.344827586,3.551724138,6.517241379,7.368700265,5.99469496,5.220159151,2.880636605,4.965517241,3.771883289
BBR35_2015,BBR_35,BBR,35,2015,rep,,6.948717949,7.717948718,7.128205128,5.974358974,3.102564103,4.512820513,4.564102564,6.871465296,7.4781491,7.285347044,5.447300771,3.249357326,4.71722365,4.357326478
BBR36_2015,BBR_36,BBR,36,2015,rep,,6.25,7.15,6.95,5.45,3.85,4.7,4.4,6.225806452,7.082949309,6.599078341,5.188940092,3.986175115,4.612903226,3.847926267
BBR37_2015,BBR_37,BBR,37,2015,rep,,6.764705882,7.705882353,9.352941176,5.647058824,5.235294118,3.470588235,3.941176471,7.397727273,8.390151515,10.02651515,5.962121212,5,3.53030303,4.253787879
BBR38_2015,BBR_38,BBR,38,2015,rep,,7.166666667,7.861111111,7.194444444,5.666666667,2.694444444,4.166666667,4.222222222,7.43767313,8.121883657,7.360110803,5.781163435,2.961218837,4.756232687,3.905817175
BBR39_2015,BBR_39,BBR,39,2015,rep,,7.321428571,8.107142857,7.464285714,5.892857143,3.464285714,3.714285714,5.071428571,7.568047337,8.236686391,7.573964497,5.733727811,3.440828402,4.035502959,3.899408284
BBR4_2015,BBR_4,BBR,4,2015,rep,,7.555555556,8.296296296,8.925925926,6.111111111,3.37037037,5.148148148,4.333333333,7.517766497,8.302030457,8.984771574,6.055837563,3.83248731,5.220812183,4.383248731
BBR40_2015,BBR_40,BBR,40,2015,rep,,7.615384615,8.269230769,7.807692308,5.961538462,3.307692308,3.769230769,4.461538462,7.845833333,8.575,7.779166667,5.9375,3.5125,3.654166667,3.825
BBR41_2015,BBR_41,BBR,41,2015,rep,,6.911764706,7.823529412,8.470588235,5.617647059,4.235294118,4.617647059,3.705882353,6.907161804,7.846153846,8.785145889,5.74801061,4.440318302,4.594164456,3.403183024
BBR42_2015,BBR_42,BBR,42,2015,rep,,6.92,7.8,7.88,5.44,4.2,5.36,3.52,7.253112033,8.041493776,8.336099585,5.390041494,4.024896266,5.676348548,2.804979253
BBR43_2015,BBR_43,BBR,43,2015,rep,,6.88,7.76,7.56,5.4,3.64,4.64,3.08,7.108882521,7.959885387,7.836676218,5.570200573,3.802292264,5.340974212,2.693409742
BBR44_2015,BBR_44,BBR,44,2015,rep,,6.675675676,7.540540541,7.594594595,5.567567568,3.513513514,4.513513514,4.297297297,6.970183486,7.871559633,8.155963303,5.566513761,3.841743119,4.754587156,3.981651376
BBR45_2015,BBR_45,BBR,45,2015,rep,,7.212121212,7.787878788,6.848484848,5.636363636,2.181818182,4,4.151515152,7.537735849,8.191037736,7.202830189,5.95754717,2.339622642,3.839622642,4.198113208
BBR46_2015,BBR_46,BBR,46,2015,rep,,6.536585366,7.195121951,6.951219512,5.317073171,3.024390244,4.268292683,3.853658537,6.518737673,7.24852071,6.972386588,5.240631164,3.240631164,4.708086785,3.59566075
BBR47_2015,BBR_47,BBR,47,2015,rep,,6.9,7.766666667,7.066666667,5.733333333,3.5,4.433333333,4.533333333,6.377862595,7.232824427,6.633587786,5.503816794,4.015267176,4.335877863,3.713740458
BBR48_2015,BBR_48,BBR,48,2015,rep,,6.958333333,7.833333333,7.25,5.875,3.916666667,4.708333333,3.875,6.904153355,7.699680511,7.322683706,5.78913738,4.220447284,4.533546326,3.635782748
BBR49_2015,BBR_49,BBR,49,2015,rep,,6.882352941,7.647058824,8.176470588,5.647058824,3.882352941,4.411764706,4.176470588,7.052264808,7.721254355,8.299651568,5.717770035,4.076655052,4.613240418,3.773519164
BBR5_2015,BBR_5,BBR,5,2015,rep,,7.363636364,8.363636364,7.727272727,6.136363636,4.5,4.409090909,4.454545455,7.243346008,8.243346008,7.88973384,6.003802281,4.684410646,5.307984791,3.353612167
BBR50_2015,BBR_50,BBR,50,2015,rep,,7.214285714,7.964285714,7.785714286,6.035714286,4.107142857,4.607142857,4.035714286,7.31441048,7.781659389,7.868995633,5.68558952,4.248908297,4.558951965,3.462882096
BBR6_2015,BBR_6,BBR,6,2015,rep,,7.230769231,8.230769231,8.538461538,6.269230769,5.076923077,4.269230769,3.807692308,7.3187251,8.3187251,8.282868526,6.175298805,5.167330677,5.266932271,3.685258964
BBR7_2015,BBR_7,BBR,7,2015,rep,,6.033333333,6.8,6.6,5,3.366666667,4.733333333,3.233333333,7.105555556,8.005555556,7.95,5.802777778,3.777777778,5.791666667,3.488888889
BBR8_2015,BBR_8,BBR,8,2015,rep,,7.1875,8.1875,8.3125,6.1875,4.6875,4.6875,3.125,7.319371728,8.319371728,8.214659686,6.235602094,5.366492147,5.172774869,3.293193717
BBR9_2015,BBR_9,BBR,9,2015,rep,,7.210526316,8.210526316,8.578947368,6.315789474,5.684210526,4.421052632,3.421052632,7.259887006,8.259887006,8.361581921,6.09039548,5.751412429,6.079096045,2.338983051
BMA1_2014,BMA_1,BMA,1,2014,rep,,7,8,10.5,6.45,7,2.4,2.35,6.93877551,7.93877551,9.965986395,6.292517007,6.265306122,1.408163265,1.884353741
BMA10_2014,BMA_10,BMA,10,2014,rep,,7.222222222,8.222222222,10.33333333,6.333333333,5.722222222,3.388888889,2.555555556,7.348684211,8.348684211,9.776315789,6.302631579,6.236842105,4.348684211,2.967105263
BMA11_2014,BMA_11,BMA,11,2014,rep,,6.903225806,8.064516129,10,5.741935484,5.096774194,3.516129032,3.032258065,7.129807692,8.192307692,9.490384615,6.153846154,6.168269231,3.673076923,3.091346154
BMA12_2014,BMA_12,BMA,12,2014,rep,,6.692307692,7.769230769,9.615384615,6.538461538,7.538461538,2.076923077,1.692307692,6.696,7.72,9.496,6.92,7.416,1.776,0.968
BMA13_2014,BMA_13,BMA,13,2014,rep,,7,8.05,9.775,5.925,4.925,3.975,3.05,7.168865435,8.205804749,9.897097625,6.145118734,5.686015831,3.918205805,3.047493404
BMA14_2014,BMA_14,BMA,14,2014,rep,,6.545454545,8,10,5.636363636,4.727272727,1.181818182,1.545454545,6.801980198,8.02970297,8.574257426,5.415841584,4.762376238,0.792079208,1.574257426
BMA15_2014,BMA_15,BMA,15,2014,rep,,6.75,7.7,8.85,6.2,6.45,2.25,1.55,7.106951872,8.101604278,9.524064171,6.631016043,6.796791444,2.374331551,1.294117647
BMA16_2014,BMA_16,BMA,16,2014,rep,,6.625,7.8125,10.125,6.25,5.0625,2,1.5625,6.962025316,7.993670886,9.993670886,6.113924051,4.639240506,1.246835443,1.417721519
BMA17_2014,BMA_17,BMA,17,2014,rep,,7,8,10.61538462,6.615384615,6.846153846,2.846153846,2.615384615,7.151079137,8.151079137,9.856115108,6.726618705,7.366906475,3.115107914,1.654676259
BMA18_2014,BMA_18,BMA,18,2014,rep,,6.9375,8,9.625,6.5625,6.1875,2.5,1.625,6.993630573,8.006369427,8.949044586,6.955414013,6.987261146,3.089171975,1.121019108
BMA19_2014,BMA_19,BMA,19,2014,rep,,6.642857143,7.571428571,9.428571429,6.357142857,5.428571429,2,1.428571429,7.138888889,8.131944444,9.486111111,6.951388889,7.194444444,2.701388889,1.458333333
BMA2_2014,BMA_2,BMA,2,2014,rep,,6.8,7.933333333,10.66666667,6,5.4,2.333333333,2.2,6.821428571,7.85,10.21428571,6.171428571,5.964285714,2.05,1.642857143
BMA20_2014,BMA_20,BMA,20,2014,rep,,7,8,8.909090909,6.454545455,7.272727273,2.545454545,2.545454545,7.010309278,8.010309278,8.835051546,6.989690722,6.12371134,2.628865979,1.536082474
BMA21_2014,BMA_21,BMA,21,2014,rep,,7.045454545,8.090909091,9.954545455,5.863636364,4.909090909,3.772727273,2.818181818,7.380614657,8.404255319,9.969267139,5.730496454,4.943262411,4.070921986,2.361702128
BMA22_2014,BMA_22,BMA,22,2014,rep,,7.25,8.25,10.5,5.964285714,4.714285714,3.285714286,3.464285714,7.457420925,8.457420925,10.58880779,5.369829684,4.746958637,3.291970803,3.163017032
BMA23_2014,BMA_23,BMA,23,2014,rep,,6.785714286,7.714285714,9.428571429,6.214285714,5.857142857,1.928571429,2.071428571,7.323529412,8.301470588,9.073529412,6.404411765,5.735294118,2.595588235,1.382352941
BMA24_2014,BMA_24,BMA,24,2014,rep,,6.857142857,7.857142857,10.85714286,6.642857143,5.928571429,1.857142857,2,6.801587302,7.801587302,9.619047619,6.904761905,6.880952381,1.555555556,1.380952381
BMA25_2014,BMA_25,BMA,25,2014,rep,,7.066666667,8.066666667,10.26666667,6.4,5.466666667,1.6,2.133333333,7.113924051,8.113924051,10.00632911,6.481012658,5.841772152,2.329113924,1.487341772
BMA28_2014,BMA_28,BMA,28,2014,rep,,6.869565217,7.826086957,10.04347826,6,5.043478261,2.608695652,1.956521739,7.084577114,8.074626866,10.23880597,6.527363184,5.577114428,2.905472637,2.114427861
BMA29_2014,BMA_29,BMA,29,2014,rep,,7.214285714,8.214285714,10,6.642857143,6.5,3.214285714,3.214285714,7.421052632,8.421052632,9.263157895,6.92481203,6.255639098,4.37593985,2.563909774
BMA3_2014,BMA_3,BMA,3,2014,rep,,6.8,7.8,9.96,6.08,5.32,2.44,2.2,6.955555556,7.948148148,9.740740741,6.696296296,5.911111111,2.651851852,1.503703704
BMA30_2014,BMA_30,BMA,30,2014,rep,,6.705882353,7.647058824,9.058823529,6.176470588,5.647058824,2.411764706,2.764705882,7.123966942,8.107438017,8.41322314,6.859504132,7.132231405,2.429752066,2.909090909
BMA4_2014,BMA_4,BMA,4,2014,rep,,7.117647059,8.117647059,10.29411765,6.294117647,6.294117647,3.176470588,2.823529412,7.327102804,8.327102804,10.4953271,6.822429907,7.009345794,3.710280374,2.205607477
BMA5_2014,BMA_5,BMA,5,2014,rep,,6.954545455,8.045454545,10.36363636,6.181818182,5.590909091,2.454545455,3.454545455,6.97752809,8.02247191,10.17977528,6.398876404,6.556179775,3.134831461,2.814606742
BMA51_2014,BMA_51,BMA,51,2014,rep,,5.75,6.583333333,9.333333333,5.583333333,5.583333333,1.333333333,1.916666667,6.253164557,7.202531646,10.32911392,5.860759494,6.329113924,2.050632911,2.088607595
BMA52_2014,BMA_52,BMA,52,2014,rep,,6.333333333,7.5,9,6.666666667,6.5,1.166666667,0.666666667,6.58,7.6,8.62,6.96,6.36,1.38,0.66
BMA53_2014,BMA_53,BMA,53,2014,rep,,5.1,6.1,9.1,5.2,3.8,2.8,0.6,5.948275862,7.068965517,10.44827586,6.155172414,4.620689655,2.551724138,0.620689655
BMA54_2014,BMA_54,BMA,54,2014,rep,,6,6.888888889,9.5,5.388888889,3.833333333,2.777777778,1.444444444,5.990909091,7.1,9.909090909,5.536363636,2.436363636,1.372727273,0.863636364
BMA55_2014,BMA_55,BMA,55,2014,rep,,6.333333333,7.388888889,9.333333333,5.833333333,5.222222222,2.666666667,1.333333333,6.367346939,7.469387755,9.367346939,5.755102041,3.367346939,1.489795918,0.704081633
BMA56_2014,BMA_56,BMA,56,2014,rep,,4.4,5.2,7.4,4.1,3.8,2,1.1,5.133333333,6.114285714,8.571428571,4.99047619,4.19047619,1.80952381,0.695238095
BMA57_2014,BMA_57,BMA,57,2014,rep,,6.444444444,7.333333333,9.111111111,5.111111111,2.777777778,1.222222222,0.444444444,6.546391753,7.711340206,8.134020619,5.474226804,4.298969072,1.298969072,0.546391753
BMA58_2014,BMA_58,BMA,58,2014,rep,,6.125,7.25,9.25,6.25,5.25,1.875,1.25,6.3125,7.375,9.458333333,6.479166667,5.833333333,2.458333333,1.104166667
BMA59_2014,BMA_59,BMA,59,2014,rep,,4.933333333,5.933333333,8.466666667,4.933333333,3.133333333,2.133333333,0.466666667,5.972222222,7.041666667,9.708333333,5.152777778,2.625,1.513888889,0.375
BMA6_2014,BMA_6,BMA,6,2014,rep,,7.03125,7.96875,10,5.8125,5.5625,3.40625,3.59375,7.082278481,8.037974684,10.02531646,5.800632911,6.224683544,3.772151899,3.626582278
BMA60_2014,BMA_60,BMA,60,2014,rep,,4.615384615,5.615384615,7.615384615,4.153846154,3.153846154,1.384615385,0.769230769,4.714285714,5.669642857,7.535714286,4.3125,2.598214286,1.1875,0.339285714
BMA61_2014,BMA_61,BMA,61,2014,rep,,5.454545455,6.409090909,8.863636364,5.227272727,5,2.681818182,1.181818182,5.828828829,6.837837838,8.756756757,5.45045045,5.468468468,3.027027027,1.153153153
BMA62_2014,BMA_62,BMA,62,2014,rep,,6.368421053,7.473684211,9.263157895,5.894736842,6.263157895,3.263157895,2.210526316,6.758928571,7.803571429,9.892857143,5.723214286,5.758928571,1.75,2.883928571
BMA63_2014,BMA_63,BMA,63,2014,rep,,5.444444444,6.444444444,9.5,5.277777778,4.888888889,2.5,1.166666667,5.352112676,6.605633803,9.661971831,5.507042254,2.957746479,1.873239437,1.253521127
BMA64_2014,BMA_64,BMA,64,2014,rep,,5.647058824,6.352941176,8.529411765,4.941176471,4.117647059,2.235294118,0.941176471,5.537815126,6.504201681,9.084033613,5.025210084,3.647058824,2.361344538,0.924369748
BMA65_2014,BMA_65,BMA,65,2014,rep,,5.785714286,6.928571429,9.142857143,5.5,4.785714286,2.5,1.642857143,5.971698113,7.103773585,9.122641509,5.433962264,4.103773585,2.405660377,1.103773585
